year,animal_type,outcome,Total,Area,Sum
2006,Livestock,Transferred,0.0,NT,0.0
2006,Livestock,Euthanized,0.0,NT,1.0
2006,Livestock,Other,0.0,NT,3.0
2006,Livestock,Reclaimed,0.0,QLD,30.0
2006,Livestock,Rehomed,0.0,QLD,466.0
2006,Livestock,In Stock,0.0,QLD,22.0
2006,Livestock,Transferred,0.0,QLD,13.0
2006,Livestock,Euthanized,0.0,QLD,317.0
2006,Livestock,Other,0.0,QLD,94.0
2006,Livestock,Reclaimed,0.0,SA,5.0
2006,Livestock,Rehomed,0.0,SA,37.0
2006,Livestock,In Stock,0.0,SA,1.0
2006,Livestock,Transferred,0.0,SA,0.0
2006,Livestock,Euthanized,0.0,SA,32.0
2006,Livestock,Other,0.0,SA,0.0
2006,Livestock,Reclaimed,0.0,TAS,7.0
2006,Livestock,Rehomed,0.0,TAS,111.0
2006,Livestock,In Stock,0.0,TAS,7.0
2006,Livestock,Transferred,0.0,TAS,1.0
2006,Livestock,Euthanized,0.0,TAS,13.0
2006,Livestock,Other,0.0,TAS,0.0
2006,Livestock,Reclaimed,0.0,VIC,42.0
2006,Livestock,Rehomed,0.0,VIC,189.0
2006,Livestock,In Stock,0.0,VIC,7.0
2006,Livestock,Transferred,0.0,VIC,0.0
2006,Livestock,Euthanized,0.0,VIC,207.0
2006,Livestock,Other,0.0,VIC,1.0
2006,Livestock,Reclaimed,0.0,WA,0.0
2006,Livestock,Rehomed,0.0,WA,19.0
2006,Livestock,In Stock,0.0,WA,0.0
2006,Livestock,Transferred,0.0,WA,0.0
2006,Livestock,Euthanized,0.0,WA,3.0
2006,Livestock,Other,0.0,WA,0.0
2006,Wildlife,Released,1893.0,ACT,18.0
2006,Wildlife,In Stock,142.0,ACT,57.0
2006,Wildlife,Transferred,1502.0,ACT,290.0
2006,Wildlife,Euthanized,6035.0,ACT,324.0
2006,Wildlife,Other,1318.0,ACT,116.0
2006,Wildlife,Released,0.0,NSW,0.0
2006,Wildlife,In Stock,0.0,NSW,0.0
2006,Wildlife,Transferred,0.0,NSW,0.0
2006,Wildlife,Euthanized,0.0,NSW,0.0
2006,Wildlife,Other,0.0,NSW,0.0
2006,Wildlife,Released,0.0,NT,917.0
2006,Wildlife,In Stock,0.0,NT,51.0
2006,Wildlife,Transferred,0.0,NT,0.0
2006,Wildlife,Euthanized,0.0,NT,2707.0
2006,Wildlife,Other,0.0,NT,538.0
2006,Wildlife,Released,0.0,QLD,26.0
2006,Wildlife,In Stock,0.0,QLD,0.0
2006,Wildlife,Transferred,0.0,QLD,106.0
2006,Wildlife,Euthanized,0.0,QLD,187.0
2006,Wildlife,Other,0.0,QLD,17.0
2006,Wildlife,Released,0.0,SA,127.0
2006,Wildlife,In Stock,0.0,SA,0.0
2006,Wildlife,Transferred,0.0,SA,120.0
2006,Wildlife,Euthanized,0.0,SA,37.0
2006,Wildlife,Other,0.0,SA,14.0
2006,Wildlife,Released,0.0,TAS,19.0
2006,Wildlife,In Stock,0.0,TAS,6.0
2006,Wildlife,Transferred,0.0,TAS,979.0
2006,Wildlife,Euthanized,0.0,TAS,1578.0
2006,Wildlife,Other,0.0,TAS,8.0
2006,Wildlife,Released,0.0,VIC,0.0
2006,Wildlife,In Stock,0.0,VIC,0.0
2006,Wildlife,Transferred,0.0,VIC,0.0
2006,Wildlife,Euthanized,0.0,VIC,0.0
2006,Wildlife,Other,0.0,VIC,0.0
2006,Wildlife,Released,0.0,WA,1893.0
2006,Wildlife,In Stock,0.0,WA,142.0
2006,Wildlife,Transferred,0.0,WA,1502.0
2006,Wildlife,Euthanized,0.0,WA,6035.0
2006,Wildlife,Other,0.0,WA,1318.0
2006,Other Animals,Reclaimed,167.0,ACT,30.0
2006,Other Animals,Rehomed,1631.0,ACT,249.0
2006,Other Animals,In Stock,169.0,ACT,67.0
2006,Other Animals,Transferred,186.0,ACT,169.0
2006,Other Animals,Euthanized,2291.0,ACT,970.0
2006,Other Animals,Other,227.0,ACT,43.0
2006,Other Animals,Reclaimed,0.0,NSW,0.0
2006,Other Animals,Rehomed,0.0,NSW,9.0
2006,Other Animals,In Stock,0.0,NSW,0.0
2006,Other Animals,Transferred,0.0,NSW,0.0
2006,Other Animals,Euthanized,0.0,NSW,1.0
2006,Other Animals,Other,0.0,NSW,2.0
2006,Other Animals,Reclaimed,0.0,NT,73.0
2006,Other Animals,Rehomed,0.0,NT,665.0
2006,Other Animals,In Stock,0.0,NT,52.0
2006,Other Animals,Transferred,0.0,NT,2.0
2006,Other Animals,Euthanized,0.0,NT,273.0
2006,Other Animals,Other,0.0,NT,128.0
2006,Other Animals,Reclaimed,0.0,QLD,11.0
2006,Other Animals,Rehomed,0.0,QLD,121.0
2006,Other Animals,In Stock,0.0,QLD,20.0
2006,Other Animals,Transferred,0.0,QLD,15.0
2006,Other Animals,Euthanized,0.0,QLD,195.0
2006,Other Animals,Other,0.0,QLD,0.0
2006,Other Animals,Reclaimed,0.0,SA,4.0
2006,Other Animals,Rehomed,0.0,SA,72.0
2006,Other Animals,In Stock,0.0,SA,0.0
2006,Other Animals,Transferred,0.0,SA,0.0
2006,Other Animals,Euthanized,0.0,SA,9.0
2006,Other Animals,Other,0.0,SA,0.0
2006,Other Animals,Reclaimed,0.0,TAS,38.0
2006,Other Animals,Rehomed,0.0,TAS,229.0
2006,Other Animals,In Stock,0.0,TAS,12.0
2006,Other Animals,Transferred,0.0,TAS,0.0
2006,Other Animals,Euthanized,0.0,TAS,633.0
2006,Other Animals,Other,0.0,TAS,44.0
2006,Other Animals,Reclaimed,0.0,VIC,0.0
2006,Other Animals,Rehomed,0.0,VIC,21.0
2006,Other Animals,In Stock,0.0,VIC,0.0
2006,Other Animals,Transferred,0.0,VIC,0.0
2006,Other Animals,Euthanized,0.0,VIC,5.0
2006,Other Animals,Other,0.0,VIC,0.0
2006,Other Animals,Reclaimed,0.0,WA,167.0
2006,Other Animals,Rehomed,0.0,WA,1631.0
2006,Other Animals,In Stock,0.0,WA,169.0
2006,Other Animals,Transferred,0.0,WA,186.0
2006,Other Animals,Euthanized,0.0,WA,2291.0
2006,Other Animals,Other,0.0,WA,227.0
2007,Dogs,Reclaimed,22161.0,ACT,661.0
2007,Dogs,Rehomed,19276.0,ACT,597.0
2007,Dogs,In Stock,2511.0,ACT,55.0
2007,Dogs,Transferred,1470.0,ACT,123.0
2007,Dogs,Euthanized,23772.0,ACT,107.0
2007,Dogs,Other,1324.0,ACT,3.0
2007,Dogs,Reclaimed,0.0,NSW,4825.0
2007,Dogs,Rehomed,0.0,NSW,5619.0
2007,Dogs,In Stock,0.0,NSW,1059.0
2007,Dogs,Transferred,0.0,NSW,718.0
2007,Dogs,Euthanized,0.0,NSW,9738.0
2007,Dogs,Other,0.0,NSW,717.0
2007,Dogs,Reclaimed,0.0,NT,147.0
2007,Dogs,Rehomed,0.0,NT,593.0
2007,Dogs,In Stock,0.0,NT,39.0
2007,Dogs,Transferred,0.0,NT,0.0
2007,Dogs,Euthanized,0.0,NT,506.0
2007,Dogs,Other,0.0,NT,2.0
2007,Dogs,Reclaimed,0.0,QLD,4150.0
2007,Dogs,Rehomed,0.0,QLD,5152.0
2007,Dogs,In Stock,0.0,QLD,688.0
2007,Dogs,Transferred,0.0,QLD,2.0
2007,Dogs,Euthanized,0.0,QLD,6962.0
2007,Dogs,Other,0.0,QLD,303.0
2007,Dogs,Reclaimed,0.0,SA,2187.0
2007,Dogs,Rehomed,0.0,SA,1066.0
2007,Dogs,In Stock,0.0,SA,106.0
2007,Dogs,Transferred,0.0,SA,561.0
2007,Dogs,Euthanized,0.0,SA,1350.0
2007,Dogs,Other,0.0,SA,0.0
2007,Dogs,Reclaimed,0.0,TAS,582.0
2007,Dogs,Rehomed,0.0,TAS,329.0
2007,Dogs,In Stock,0.0,TAS,35.0
2007,Dogs,Transferred,0.0,TAS,66.0
2007,Dogs,Euthanized,0.0,TAS,533.0
2007,Dogs,Other,0.0,TAS,0.0
2007,Dogs,Reclaimed,0.0,VIC,9018.0
2007,Dogs,Rehomed,0.0,VIC,4893.0
2007,Dogs,In Stock,0.0,VIC,458.0
2007,Dogs,Transferred,0.0,VIC,0.0
2007,Dogs,Euthanized,0.0,VIC,4419.0
2007,Dogs,Other,0.0,VIC,299.0
2007,Dogs,Reclaimed,0.0,WA,591.0
2007,Dogs,Rehomed,0.0,WA,1027.0
2007,Dogs,In Stock,0.0,WA,71.0
2007,Dogs,Transferred,0.0,WA,0.0
2007,Dogs,Euthanized,0.0,WA,157.0
2007,Dogs,Other,0.0,WA,0.0
2007,Cats,Reclaimed,2455.0,ACT,154.0
2007,Cats,Rehomed,19653.0,ACT,1292.0
2007,Cats,In Stock,2179.0,ACT,75.0
2007,Cats,Transferred,1247.0,ACT,0.0
2007,Cats,Euthanized,42731.0,ACT,1355.0
2007,Cats,Other,769.0,ACT,33.0
2007,Cats,Reclaimed,0.0,NSW,478.0
2007,Cats,Rehomed,0.0,NSW,4874.0
2007,Cats,In Stock,0.0,NSW,808.0
2007,Cats,Transferred,0.0,NSW,373.0
2007,Cats,Euthanized,0.0,NSW,13267.0
2007,Cats,Other,0.0,NSW,71.0
2007,Cats,Reclaimed,0.0,NT,11.0
2007,Cats,Rehomed,0.0,NT,344.0
2007,Cats,In Stock,0.0,NT,49.0
2007,Cats,Transferred,0.0,NT,0.0
2007,Cats,Euthanized,0.0,NT,795.0
2007,Cats,Other,0.0,NT,18.0
2007,Cats,Reclaimed,0.0,QLD,654.0
2007,Cats,Rehomed,0.0,QLD,5051.0
2007,Cats,In Stock,0.0,QLD,747.0
2007,Cats,Transferred,0.0,QLD,1.0
2007,Cats,Euthanized,0.0,QLD,11243.0
2007,Cats,Other,0.0,QLD,394.0
2007,Cats,Reclaimed,0.0,SA,231.0
2007,Cats,Rehomed,0.0,SA,1486.0
2007,Cats,In Stock,0.0,SA,107.0
2007,Cats,Transferred,0.0,SA,155.0
2007,Cats,Euthanized,0.0,SA,4252.0
2007,Cats,Other,0.0,SA,0.0
2007,Cats,Reclaimed,0.0,TAS,54.0
2007,Cats,Rehomed,0.0,TAS,717.0
2007,Cats,In Stock,0.0,TAS,48.0
2007,Cats,Transferred,0.0,TAS,112.0
2007,Cats,Euthanized,0.0,TAS,1181.0
2007,Cats,Other,0.0,TAS,0.0
2007,Cats,Reclaimed,0.0,VIC,873.0
2007,Cats,Rehomed,0.0,VIC,5268.0
2007,Cats,In Stock,0.0,VIC,303.0
2007,Cats,Transferred,0.0,VIC,606.0
2007,Cats,Euthanized,0.0,VIC,10567.0
2007,Cats,Other,0.0,VIC,253.0
2007,Cats,Reclaimed,0.0,WA,0.0
2007,Cats,Rehomed,0.0,WA,621.0
2007,Cats,In Stock,0.0,WA,42.0
2007,Cats,Transferred,0.0,WA,0.0
2007,Cats,Euthanized,0.0,WA,71.0
2007,Cats,Other,0.0,WA,0.0
2007,Horses,Reclaimed,46.0,ACT,0.0
2007,Horses,Rehomed,78.0,ACT,0.0
2007,Horses,In Stock,47.0,ACT,0.0
2007,Horses,Transferred,0.0,ACT,0.0
2007,Horses,Euthanized,25.0,ACT,0.0
2007,Horses,Other,0.0,ACT,0.0
2007,Horses,Reclaimed,0.0,NSW,12.0
2007,Horses,Rehomed,0.0,NSW,38.0
2007,Horses,In Stock,0.0,NSW,6.0
2007,Horses,Transferred,0.0,NSW,0.0
2007,Horses,Euthanized,0.0,NSW,2.0
2007,Horses,Other,0.0,NSW,0.0
2007,Horses,Reclaimed,0.0,NT,0.0
2007,Horses,Rehomed,0.0,NT,0.0
2007,Horses,In Stock,0.0,NT,0.0
2007,Horses,Transferred,0.0,NT,0.0
2007,Horses,Euthanized,0.0,NT,0.0
2007,Horses,Other,0.0,NT,0.0
2007,Horses,Reclaimed,0.0,QLD,13.0
2007,Horses,Rehomed,0.0,QLD,16.0
2007,Horses,In Stock,0.0,QLD,15.0
2007,Horses,Transferred,0.0,QLD,0.0
2007,Horses,Euthanized,0.0,QLD,8.0
2007,Horses,Other,0.0,QLD,0.0
2007,Horses,Reclaimed,0.0,SA,0.0
2007,Horses,Rehomed,0.0,SA,1.0
2007,Horses,In Stock,0.0,SA,0.0
2007,Horses,Transferred,0.0,SA,0.0
2007,Horses,Euthanized,0.0,SA,5.0
2007,Horses,Other,0.0,SA,0.0
2007,Horses,Reclaimed,0.0,TAS,2.0
2007,Horses,Rehomed,0.0,TAS,7.0
2007,Horses,In Stock,0.0,TAS,7.0
2007,Horses,Transferred,0.0,TAS,0.0
2007,Horses,Euthanized,0.0,TAS,3.0
2007,Horses,Other,0.0,TAS,0.0
2007,Horses,Reclaimed,0.0,VIC,19.0
2007,Horses,Rehomed,0.0,VIC,8.0
2007,Horses,In Stock,0.0,VIC,18.0
2007,Horses,Transferred,0.0,VIC,0.0
2007,Horses,Euthanized,0.0,VIC,7.0
2007,Horses,Other,0.0,VIC,0.0
2007,Horses,Reclaimed,0.0,WA,0.0
2007,Horses,Rehomed,0.0,WA,8.0
2007,Horses,In Stock,0.0,WA,1.0
2007,Horses,Transferred,0.0,WA,0.0
2007,Horses,Euthanized,0.0,WA,0.0
2007,Horses,Other,0.0,WA,0.0
2007,Livestock,Reclaimed,110.0,ACT,4.0
2007,Livestock,Rehomed,1370.0,ACT,56.0
2007,Livestock,In Stock,138.0,ACT,2.0
2007,Livestock,Transferred,2.0,ACT,0.0
2007,Livestock,Euthanized,868.0,ACT,6.0
2007,Livestock,Other,134.0,ACT,2.0
2007,Livestock,Reclaimed,0.0,NSW,33.0
2007,Livestock,Rehomed,0.0,NSW,240.0
2007,Livestock,In Stock,0.0,NSW,72.0
2007,Livestock,Transferred,0.0,NSW,0.0
2007,Livestock,Euthanized,0.0,NSW,306.0
2007,Livestock,Other,0.0,NSW,44.0
2007,Livestock,Reclaimed,0.0,NT,0.0
2007,Livestock,Rehomed,0.0,NT,8.0
2007,Livestock,In Stock,0.0,NT,2.0
2007,Livestock,Transferred,0.0,NT,0.0
2007,Livestock,Euthanized,0.0,NT,1.0
2007,Livestock,Other,0.0,NT,3.0
2007,Livestock,Reclaimed,0.0,QLD,35.0
2007,Livestock,Rehomed,0.0,QLD,654.0
2007,Livestock,In Stock,0.0,QLD,15.0
2007,Livestock,Transferred,0.0,QLD,0.0
2007,Livestock,Euthanized,0.0,QLD,375.0
2007,Livestock,Other,0.0,QLD,74.0
2007,Livestock,Reclaimed,0.0,SA,4.0
2007,Livestock,Rehomed,0.0,SA,64.0
2007,Livestock,In Stock,0.0,SA,1.0
2007,Livestock,Transferred,0.0,SA,0.0
2007,Livestock,Euthanized,0.0,SA,28.0
2007,Livestock,Other,0.0,SA,0.0
2007,Livestock,Reclaimed,0.0,TAS,9.0
2007,Livestock,Rehomed,0.0,TAS,72.0
2007,Livestock,In Stock,0.0,TAS,6.0
2007,Livestock,Transferred,0.0,TAS,2.0
2007,Livestock,Euthanized,0.0,TAS,20.0
2007,Livestock,Other,0.0,TAS,0.0
2007,Livestock,Reclaimed,0.0,VIC,25.0
2007,Livestock,Rehomed,0.0,VIC,232.0
2007,Livestock,In Stock,0.0,VIC,38.0
2007,Livestock,Transferred,0.0,VIC,0.0
2007,Livestock,Euthanized,0.0,VIC,130.0
2007,Livestock,Other,0.0,VIC,11.0
2007,Livestock,Reclaimed,0.0,WA,0.0
2007,Livestock,Rehomed,0.0,WA,44.0
2007,Livestock,In Stock,0.0,WA,2.0
2007,Livestock,Transferred,0.0,WA,0.0
2007,Livestock,Euthanized,0.0,WA,2.0
2007,Livestock,Other,0.0,WA,0.0
2007,Wildlife,Released,2194.0,ACT,824.0
2007,Wildlife,In Stock,185.0,ACT,58.0
2007,Wildlife,Transferred,1563.0,ACT,22.0
2007,Wildlife,Euthanized,6750.0,ACT,1366.0
2007,Wildlife,Other,2727.0,ACT,1515.0
2007,Wildlife,Released,0.0,NSW,46.0
2007,Wildlife,In Stock,0.0,NSW,16.0
2007,Wildlife,Transferred,0.0,NSW,435.0
2007,Wildlife,Euthanized,0.0,NSW,496.0
2007,Wildlife,Other,0.0,NSW,358.0
2007,Wildlife,Released,0.0,NT,0.0
2007,Wildlife,In Stock,0.0,NT,0.0
2007,Wildlife,Transferred,0.0,NT,0.0
2007,Wildlife,Euthanized,0.0,NT,0.0
2007,Wildlife,Other,0.0,NT,0.0
2007,Wildlife,Released,0.0,QLD,1014.0
2007,Wildlife,In Stock,0.0,QLD,80.0
2007,Wildlife,Transferred,0.0,QLD,0.0
2007,Wildlife,Euthanized,0.0,QLD,2860.0
2007,Wildlife,Other,0.0,QLD,573.0
2007,Wildlife,Released,0.0,SA,253.0
2007,Wildlife,In Stock,0.0,SA,0.0
2007,Wildlife,Transferred,0.0,SA,257.0
2007,Wildlife,Euthanized,0.0,SA,731.0
2007,Wildlife,Other,0.0,SA,2.0
2007,Wildlife,Released,0.0,TAS,16.0
2007,Wildlife,In Stock,0.0,TAS,0.0
2007,Wildlife,Transferred,0.0,TAS,135.0
2007,Wildlife,Euthanized,0.0,TAS,83.0
2007,Wildlife,Other,0.0,TAS,0.0
2007,Wildlife,Released,0.0,VIC,41.0
2007,Wildlife,In Stock,0.0,VIC,31.0
2007,Wildlife,Transferred,0.0,VIC,714.0
2007,Wildlife,Euthanized,0.0,VIC,1214.0
2007,Wildlife,Other,0.0,VIC,279.0
2007,Wildlife,Released,0.0,WA,0.0
2007,Wildlife,In Stock,0.0,WA,0.0
2007,Wildlife,Transferred,0.0,WA,0.0
2007,Wildlife,Euthanized,0.0,WA,0.0
2007,Wildlife,Other,0.0,WA,0.0
2007,Other Animals,Reclaimed,222.0,ACT,19.0
2007,Other Animals,Rehomed,2172.0,ACT,319.0
2007,Other Animals,In Stock,200.0,ACT,24.0
2007,Other Animals,Transferred,52.0,ACT,0.0
2007,Other Animals,Euthanized,3372.0,ACT,222.0
2007,Other Animals,Other,191.0,ACT,18.0
2007,Other Animals,Reclaimed,0.0,NSW,59.0
2007,Other Animals,Rehomed,0.0,NSW,320.0
2007,Other Animals,In Stock,0.0,NSW,65.0
2007,Other Animals,Transferred,0.0,NSW,1.0
2007,Other Animals,Euthanized,0.0,NSW,1411.0
2007,Other Animals,Other,0.0,NSW,51.0
2007,Other Animals,Reclaimed,0.0,NT,0.0
2007,Other Animals,Rehomed,0.0,NT,9.0
2007,Other Animals,In Stock,0.0,NT,0.0
2007,Other Animals,Transferred,0.0,NT,0.0
2007,Other Animals,Euthanized,0.0,NT,1.0
2007,Other Animals,Other,0.0,NT,2.0
2007,Other Animals,Reclaimed,0.0,QLD,75.0
2007,Other Animals,Rehomed,0.0,QLD,1025.0
2007,Other Animals,In Stock,0.0,QLD,40.0
2007,Other Animals,Transferred,0.0,QLD,1.0
2007,Other Animals,Euthanized,0.0,QLD,367.0
2007,Other Animals,Other,0.0,QLD,58.0
2007,Other Animals,Reclaimed,0.0,SA,19.0
2007,Other Animals,Rehomed,0.0,SA,179.0
2007,Other Animals,In Stock,0.0,SA,6.0
2007,Other Animals,Transferred,0.0,SA,8.0
2007,Other Animals,Euthanized,0.0,SA,151.0
2007,Other Animals,Other,0.0,SA,0.0
2007,Other Animals,Reclaimed,0.0,TAS,5.0
2007,Other Animals,Rehomed,0.0,TAS,56.0
2007,Other Animals,In Stock,0.0,TAS,6.0
2007,Other Animals,Transferred,0.0,TAS,0.0
2007,Other Animals,Euthanized,0.0,TAS,33.0
2007,Other Animals,Other,0.0,TAS,0.0
2007,Other Animals,Reclaimed,0.0,VIC,45.0
2007,Other Animals,Rehomed,0.0,VIC,243.0
2007,Other Animals,In Stock,0.0,VIC,59.0
2007,Other Animals,Transferred,0.0,VIC,42.0
2007,Other Animals,Euthanized,0.0,VIC,1181.0
2007,Other Animals,Other,0.0,VIC,62.0
2007,Other Animals,Reclaimed,0.0,WA,0.0
2007,Other Animals,Rehomed,0.0,WA,21.0
2007,Other Animals,In Stock,0.0,WA,0.0
2007,Other Animals,Transferred,0.0,WA,0.0
2007,Other Animals,Euthanized,0.0,WA,6.0
2007,Other Animals,Other,0.0,WA,0.0
2008,Dogs,Reclaimed,22896.0,ACT,735.0
2008,Dogs,Rehomed,19236.0,ACT,493.0
2008,Dogs,In Stock,2681.0,ACT,70.0
2008,Dogs,Transferred,1853.0,ACT,191.0
2008,Dogs,Euthanized,22085.0,ACT,136.0
2008,Dogs,Other,632.0,ACT,3.0
2008,Dogs,Reclaimed,0.0,NSW,4947.0
2008,Dogs,Rehomed,0.0,NSW,5397.0
2008,Dogs,In Stock,0.0,NSW,1145.0
2008,Dogs,Transferred,0.0,NSW,1212.0
2008,Dogs,Euthanized,0.0,NSW,9286.0
2008,Dogs,Other,0.0,NSW,391.0
2008,Dogs,Reclaimed,0.0,NT,86.0
2008,Dogs,Rehomed,0.0,NT,450.0
2008,Dogs,In Stock,0.0,NT,57.0
2008,Dogs,Transferred,0.0,NT,0.0
2008,Dogs,Euthanized,0.0,NT,266.0
2008,Dogs,Other,0.0,NT,2.0
2008,Dogs,Reclaimed,0.0,QLD,4860.0
2008,Dogs,Rehomed,0.0,QLD,5263.0
2008,Dogs,In Stock,0.0,QLD,756.0
2008,Dogs,Transferred,0.0,QLD,14.0
2008,Dogs,Euthanized,0.0,QLD,6878.0
2008,Dogs,Other,0.0,QLD,1175.0
2008,Dogs,Reclaimed,0.0,SA,2099.0
2008,Dogs,Rehomed,0.0,SA,1065.0
2008,Dogs,In Stock,0.0,SA,140.0
2008,Dogs,Transferred,0.0,SA,356.0
2008,Dogs,Euthanized,0.0,SA,1008.0
2008,Dogs,Other,0.0,SA,0.0
2008,Dogs,Reclaimed,0.0,TAS,702.0
2008,Dogs,Rehomed,0.0,TAS,584.0
2008,Dogs,In Stock,0.0,TAS,73.0
2008,Dogs,Transferred,0.0,TAS,80.0
2008,Dogs,Euthanized,0.0,TAS,305.0
2008,Dogs,Other,0.0,TAS,0.0
2008,Dogs,Reclaimed,0.0,VIC,8846.0
2008,Dogs,Rehomed,0.0,VIC,4939.0
2008,Dogs,In Stock,0.0,VIC,312.0
2008,Dogs,Transferred,0.0,VIC,0.0
2008,Dogs,Euthanized,0.0,VIC,3958.0
2008,Dogs,Other,0.0,VIC,61.0
2008,Dogs,Reclaimed,0.0,WA,621.0
2008,Dogs,Rehomed,0.0,WA,1045.0
2008,Dogs,In Stock,0.0,WA,128.0
2008,Dogs,Transferred,0.0,WA,0.0
2008,Dogs,Euthanized,0.0,WA,248.0
2008,Dogs,Other,0.0,WA,0.0
2008,Cats,Reclaimed,2447.0,ACT,193.0
2008,Cats,Rehomed,19666.0,ACT,1229.0
2008,Cats,In Stock,2484.0,ACT,47.0
2008,Cats,Transferred,1480.0,ACT,0.0
2008,Cats,Euthanized,39495.0,ACT,1175.0
2008,Cats,Other,633.0,ACT,10.0
2008,Cats,Reclaimed,0.0,NSW,473.0
2008,Cats,Rehomed,0.0,NSW,4654.0
2008,Cats,In Stock,0.0,NSW,962.0
2008,Cats,Transferred,0.0,NSW,690.0
2008,Cats,Euthanized,0.0,NSW,12477.0
2008,Cats,Other,0.0,NSW,281.0
2008,Cats,Reclaimed,0.0,NT,5.0
2008,Cats,Rehomed,0.0,NT,291.0
2008,Cats,In Stock,0.0,NT,179.0
2008,Cats,Transferred,0.0,NT,0.0
2008,Cats,Euthanized,0.0,NT,212.0
2008,Cats,Other,0.0,NT,15.0
2008,Cats,Reclaimed,0.0,QLD,582.0
2008,Cats,Rehomed,0.0,QLD,5188.0
2008,Cats,In Stock,0.0,QLD,745.0
2008,Cats,Transferred,0.0,QLD,41.0
2008,Cats,Euthanized,0.0,QLD,11045.0
2008,Cats,Other,0.0,QLD,226.0
2008,Cats,Reclaimed,0.0,SA,195.0
2008,Cats,Rehomed,0.0,SA,1427.0
2008,Cats,In Stock,0.0,SA,132.0
2008,Cats,Transferred,0.0,SA,4.0
2008,Cats,Euthanized,0.0,SA,2712.0
2008,Cats,Other,0.0,SA,0.0
2008,Cats,Reclaimed,0.0,TAS,62.0
2008,Cats,Rehomed,0.0,TAS,829.0
2008,Cats,In Stock,0.0,TAS,131.0
2008,Cats,Transferred,0.0,TAS,129.0
2008,Cats,Euthanized,0.0,TAS,1974.0
2008,Cats,Other,0.0,TAS,6.0
2008,Cats,Reclaimed,0.0,VIC,935.0
2008,Cats,Rehomed,0.0,VIC,5090.0
2008,Cats,In Stock,0.0,VIC,178.0
2008,Cats,Transferred,0.0,VIC,616.0
2008,Cats,Euthanized,0.0,VIC,9801.0
2008,Cats,Other,0.0,VIC,95.0
2008,Cats,Reclaimed,0.0,WA,2.0
2008,Cats,Rehomed,0.0,WA,958.0
2008,Cats,In Stock,0.0,WA,110.0
2008,Cats,Transferred,0.0,WA,0.0
2008,Cats,Euthanized,0.0,WA,99.0
2008,Cats,Other,0.0,WA,0.0
2008,Horses,Reclaimed,35.0,ACT,0.0
2008,Horses,Rehomed,79.0,ACT,0.0
2008,Horses,In Stock,63.0,ACT,0.0
2008,Horses,Transferred,0.0,ACT,0.0
2008,Horses,Euthanized,34.0,ACT,0.0
2008,Horses,Other,3.0,ACT,0.0
2008,Horses,Reclaimed,0.0,NSW,10.0
2008,Horses,Rehomed,0.0,NSW,18.0
2008,Horses,In Stock,0.0,NSW,30.0
2008,Horses,Transferred,0.0,NSW,0.0
2008,Horses,Euthanized,0.0,NSW,9.0
2008,Horses,Other,0.0,NSW,3.0
2008,Horses,Reclaimed,0.0,NT,0.0
2008,Horses,Rehomed,0.0,NT,0.0
2008,Horses,In Stock,0.0,NT,0.0
2008,Horses,Transferred,0.0,NT,0.0
2008,Horses,Euthanized,0.0,NT,0.0
2008,Horses,Other,0.0,NT,0.0
2008,Horses,Reclaimed,0.0,QLD,5.0
2008,Horses,Rehomed,0.0,QLD,25.0
2008,Horses,In Stock,0.0,QLD,5.0
2008,Horses,Transferred,0.0,QLD,0.0
2008,Horses,Euthanized,0.0,QLD,9.0
2008,Horses,Other,0.0,QLD,0.0
2008,Horses,Reclaimed,0.0,SA,1.0
2008,Horses,Rehomed,0.0,SA,0.0
2008,Horses,In Stock,0.0,SA,0.0
2008,Horses,Transferred,0.0,SA,0.0
2008,Horses,Euthanized,0.0,SA,4.0
2008,Horses,Other,0.0,SA,0.0
2008,Horses,Reclaimed,0.0,TAS,1.0
2008,Horses,Rehomed,0.0,TAS,21.0
2008,Horses,In Stock,0.0,TAS,6.0
2008,Horses,Transferred,0.0,TAS,0.0
2008,Horses,Euthanized,0.0,TAS,3.0
2008,Horses,Other,0.0,TAS,0.0
2008,Horses,Reclaimed,0.0,VIC,18.0
2008,Horses,Rehomed,0.0,VIC,13.0
2008,Horses,In Stock,0.0,VIC,22.0
2008,Horses,Transferred,0.0,VIC,0.0
2008,Horses,Euthanized,0.0,VIC,9.0
2008,Horses,Other,0.0,VIC,0.0
2008,Horses,Reclaimed,0.0,WA,0.0
2008,Horses,Rehomed,0.0,WA,2.0
2008,Horses,In Stock,0.0,WA,0.0
2008,Horses,Transferred,0.0,WA,0.0
2008,Horses,Euthanized,0.0,WA,0.0
2008,Horses,Other,0.0,WA,0.0
2008,Livestock,Reclaimed,136.0,ACT,4.0
2008,Livestock,Rehomed,1216.0,ACT,60.0
2008,Livestock,In Stock,277.0,ACT,8.0
2008,Livestock,Transferred,55.0,ACT,0.0
2008,Livestock,Euthanized,919.0,ACT,9.0
2008,Livestock,Other,60.0,ACT,2.0
2008,Livestock,Reclaimed,0.0,NSW,24.0
2008,Livestock,Rehomed,0.0,NSW,281.0
2008,Livestock,In Stock,0.0,NSW,199.0
2008,Livestock,Transferred,0.0,NSW,54.0
2008,Livestock,Euthanized,0.0,NSW,357.0
2008,Livestock,Other,0.0,NSW,22.0
2008,Livestock,Reclaimed,0.0,NT,0.0
2008,Livestock,Rehomed,0.0,NT,0.0
